customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Cuentas_Diarias
4759-TRPLW,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.4,70.4,2.3466666666666667
4760-THGOT,0,Female,0,1,0,43,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,94.1,4107.3,136.91
4760-XOHVN,1,Female,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.45,19.45,0.6483333333333333
4762-XTUEC,0,Female,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),109.7,7344.45,244.815
4763-PGDPO,1,Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.4,281.0,9.366666666666667
4765-OXPPD,1,Female,0,1,1,9,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,0,Mailed check,65.0,663.05,22.101666666666667
4767-HZZHQ,0,Male,0,1,1,30,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),82.05,2570.2,85.67333333333333
4770-QAZXN,0,Female,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.45,232.1,7.736666666666666
4770-UEZOX,0,Male,0,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.75,144.8,4.826666666666667
4774-HHGGS,0,Male,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.05,637.55,21.251666666666665
4776-XSKYQ,0,Female,0,1,1,12,0,No phone service,DSL,No,No,No,Yes,No,No,One year,0,Credit card (automatic),30.25,368.85,12.295
4778-IZARL,0,Male,0,1,0,63,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),110.1,6705.7,223.52333333333334
4779-ZGICK,0,Male,0,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.55,1173.35,39.111666666666665
4781-ZXYGU,0,Male,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.15,20.15,0.6716666666666666
4782-OSFXZ,0,Female,1,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),82.7,5831.2,194.37333333333333
4785-FCIFB,0,Female,0,1,0,61,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.4,1417.9,47.263333333333335
4785-NKHCX,0,Male,1,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.05,94.15,3.1383333333333336
4785-QRJHC,1,Male,1,1,0,46,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),59.9,2816.65,93.88833333333334
4786-UKSNZ,1,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.2,20.2,0.6733333333333333
4789-KWMXN,1,Male,0,1,0,47,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),110.85,5275.8,175.86
4791-QRGMF,1,Male,0,1,0,59,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),99.5,5961.1,198.70333333333335
4795-KTRTH,1,Female,1,1,0,5,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.0,371.65,12.388333333333332
4795-UXVCJ,0,Male,0,0,0,26,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,457.3,15.243333333333334
4795-WRNVT,0,Female,0,0,0,40,1,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Mailed check,65.1,2586.0,86.2
4797-AXPXK,1,Female,0,0,1,1,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,60.0,60.0,2.0
4797-MIWUM,0,Male,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.25,174.7,5.823333333333333
4800-CZMPC,1,Female,0,1,1,48,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),103.25,5037.55,167.91833333333335
4800-VHZKI,1,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,19.9,0.6633333333333333
4801-JZAZL,0,Female,0,1,1,11,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,29.6,346.45,11.548333333333334
4801-KFYKL,0,Male,0,0,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.45,159.2,5.306666666666667
4803-AXVYP,1,Female,1,0,0,38,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.55,3734.25,124.475
4803-LBYPN,0,Male,0,1,1,34,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.8,635.9,21.196666666666665
4804-NCPET,0,Male,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,387.4,12.913333333333332
4805-ZRGEZ,0,Male,1,1,0,61,1,Yes,DSL,No,Yes,No,No,No,Yes,One year,0,Bank transfer (automatic),64.05,3902.6,130.08666666666667
4806-DXQCE,0,Female,1,1,0,70,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,113.65,7714.65,257.155
4806-HIPDW,1,Female,0,1,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,68.95,68.95,2.2983333333333333
4806-KEXQR,1,Male,0,0,0,4,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.9,324.3,10.81
4807-IZYOZ,0,Female,0,0,0,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.65,1020.75,34.025
4808-YNLEU,0,Female,0,1,0,35,1,No,DSL,Yes,No,No,No,Yes,No,One year,1,Bank transfer (automatic),62.15,2215.45,73.84833333333333
4811-JBUVU,0,Male,0,0,0,30,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),89.9,2723.15,90.77166666666668
4813-HQMGZ,0,Female,0,1,0,8,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,90.25,743.75,24.791666666666668
4815-GBTCD,0,Female,0,1,0,4,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.15,99.95,3.3316666666666666
4815-TUMEQ,0,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.3,185.2,6.173333333333333
4815-YOSUK,0,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),104.9,7537.5,251.25
4816-JBHOV,1,Male,1,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.7,93.7,3.1233333333333335
4816-LXZYW,1,Female,0,0,0,23,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.15,1676.95,55.89833333333333
4816-OKWNX,0,Male,0,1,1,50,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.4,5236.4,174.54666666666665
4817-KEQSP,0,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.85,1326.35,44.211666666666666
4817-QRJSX,1,Female,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),81.0,818.05,27.26833333333333
4817-VYYWS,1,Female,0,0,0,30,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.2,2983.8,99.46000000000001
4818-DRBQT,1,Male,0,1,0,29,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.15,2265.25,75.50833333333334
4818-QIUFN,1,Female,1,0,0,20,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,79.15,1520.9,50.69666666666667
4819-HJPIW,0,Male,0,0,0,18,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.15,476.8,15.893333333333334
4821-SJHJV,0,Female,0,1,1,32,1,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,89.6,2901.8,96.72666666666667
4821-WQOYN,0,Female,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.1,1326.25,44.208333333333336
4822-LPTYJ,0,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),103.75,7346.2,244.87333333333333
4822-NGOCH,1,Female,0,0,0,13,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.45,1058.6,35.28666666666666
4822-RVYBB,1,Male,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.6,819.4,27.313333333333333
4822-YCXMX,1,Male,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.8,2043.45,68.115
4824-GUCBY,0,Female,1,0,0,22,1,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,81.7,1820.9,60.69666666666667
4825-FUREZ,0,Male,0,1,0,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.25,835.5,27.85
4825-XJGDM,0,Female,0,0,0,61,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),43.7,2696.55,89.885
4826-DXMUP,0,Male,0,0,1,35,1,No,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,72.1,2495.15,83.17166666666667
4826-TZEVA,0,Female,0,0,0,40,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),74.8,2971.7,99.05666666666666
4826-XTSOH,1,Male,1,1,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.05,86.05,2.868333333333333
4827-DPADN,0,Female,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),83.3,6042.7,201.42333333333332
4827-LTQRJ,0,Female,1,1,1,66,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),110.6,7210.85,240.36166666666668
4827-USJHP,0,Male,0,0,0,20,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,51.8,1023.85,34.12833333333334
4828-FAZPK,0,Female,0,1,1,16,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),79.95,1267.95,42.265
4829-AUOAX,1,Female,0,0,0,46,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),96.05,4399.5,146.65
4829-ZLJTK,0,Female,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,112.4,8046.85,268.22833333333335
4830-FAXFM,0,Male,0,0,1,19,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),24.1,439.2,14.639999999999999
4831-EOBFE,1,Male,0,1,1,29,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Credit card (automatic),94.65,2649.15,88.305
4832-VRBMR,0,Male,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),103.15,6792.45,226.415
4833-QTJNO,0,Male,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,186.29333333333335
4835-YSJMR,0,Male,0,0,0,39,1,No,DSL,No,No,No,Yes,No,No,Two year,1,Bank transfer (automatic),49.8,1971.15,65.705
4836-WNFNO,0,Female,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.0,1849.2,61.64
4837-PZTIC,0,Female,0,0,0,47,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,41.9,1875.25,62.50833333333333
4837-QUSFT,0,Female,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),100.15,6643.5,221.45
4840-ORQXB,0,Female,1,0,0,56,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,104.75,5841.35,194.71166666666667
4844-JJWUY,1,Female,1,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.0,86.0,2.8666666666666667
4846-WHAFZ,1,Female,1,1,0,37,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.5,2868.15,95.605
4847-QNOKA,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.9,44.9,1.4966666666666666
4847-TAJYI,0,Female,1,0,0,6,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.35,567.8,18.926666666666666
4849-PYRLQ,0,Female,1,0,0,56,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),73.25,4054.2,135.14
4851-BQDNX,0,Male,0,1,1,40,1,No,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,85.05,3355.65,111.855
4853-OITSN,0,Male,0,1,0,5,1,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,89.15,413.25,13.775
4853-RULSV,1,Male,0,0,0,70,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),104.0,7250.15,241.67166666666665
4854-CIDCF,0,Female,1,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,73.85,196.4,6.546666666666667
4854-SSLTN,0,Male,0,1,1,2,1,No,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Mailed check,59.5,130.5,4.35
4855-SNKMY,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.1,44.1,1.47
4859-ZSRDZ,0,Female,0,1,1,58,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),55.5,3166.9,105.56333333333333
4860-IJUDE,0,Male,0,0,0,13,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,956.65,31.888333333333332
4860-YZGZM,0,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.0,185.4,6.180000000000001
4868-AADLV,0,Male,1,1,1,66,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,116.25,7862.25,262.075
4869-EPIUS,0,Male,0,1,0,56,1,No,Fiber optic,No,No,No,No,No,Yes,One year,1,Electronic check,80.9,4557.5,151.91666666666666
4871-JTKJF,1,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65,2.3216666666666668
4872-JCVCA,0,Female,0,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),47.6,3377.8,112.59333333333333
4872-VXRIL,0,Male,0,0,0,56,1,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),64.65,3665.55,122.185
4873-ILOLJ,1,Male,0,0,0,24,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.35,2238.5,74.61666666666666
4877-EVATK,1,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,20.0,0.6666666666666666
4877-TSOFF,0,Female,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,1,Bank transfer (automatic),75.75,4264.25,142.14166666666668
4878-BUNFV,0,Male,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.7,828.85,27.628333333333334
4878-SMQBX,0,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),18.75,53.15,1.7716666666666667
4879-GZLFH,0,Female,0,1,1,42,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,92.15,3875.4,129.18
4881-GQJTW,0,Male,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.6,300.4,10.013333333333332
4881-JVQOD,0,Male,1,1,1,10,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),34.55,362.6,12.086666666666668
4883-KCPZJ,0,Female,0,1,1,22,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,555.4,18.513333333333332
4883-QICIH,1,Male,0,1,1,32,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.75,2347.9,78.26333333333334
4884-LEVMQ,0,Male,0,1,0,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.45,790.0,26.333333333333332
4884-TVUQF,0,Female,1,0,0,57,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),101.3,5779.6,192.65333333333334
4884-ZTHVF,0,Female,1,0,0,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,87.1,713.6,23.78666666666667
4890-VMUAV,0,Male,0,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,71.5,4576.3,152.54333333333335
4891-NLUBA,0,Female,0,1,1,61,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),61.45,3751.15,125.03833333333334
4892-VLANZ,1,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.8,19.8,0.66
4893-GYUJU,0,Female,0,0,0,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.35,1033.0,34.43333333333333
4895-TMWIR,1,Male,1,1,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,214.75,7.158333333333333
4896-CPRPF,0,Male,0,1,1,35,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.45,809.25,26.975
4897-QSUYC,1,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.15,20.15,0.6716666666666666
4900-MSOMT,0,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),80.2,5714.2,190.47333333333333
4902-OHLSK,1,Female,1,0,0,29,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,98.65,2862.75,95.425
4903-CNOZC,0,Male,0,0,0,29,1,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),70.9,1964.6,65.48666666666666
4903-UYAVB,1,Male,0,1,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,126.05,4.201666666666666
4905-JEFDW,1,Male,0,0,0,11,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,41.6,470.6,15.686666666666667
4906-ZHGPK,0,Male,0,1,1,54,1,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,1,Electronic check,70.7,3770.0,125.66666666666667
4908-XAXAY,0,Female,1,0,0,49,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),89.85,4287.2,142.90666666666667
4909-JOUPP,0,Male,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),109.7,7898.45,263.28166666666664
4910-AQFFX,1,Male,0,1,1,9,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.35,661.25,22.041666666666668
4910-GMJOT,1,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.6,94.6,3.1533333333333333
4911-BANWH,1,Female,0,0,1,31,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),86.55,2697.4,89.91333333333334
4912-PIGUY,0,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.6,84.6,2.82
4913-EHYUI,1,Male,1,1,1,56,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.55,5794.65,193.155
4915-BFSXL,0,Male,0,1,1,70,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,0,Credit card (automatic),68.95,4858.7,161.95666666666665
4918-FYJNT,0,Female,1,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,90.45,5044.8,168.16
4918-QLLIW,1,Male,0,0,0,3,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Credit card (automatic),53.4,188.7,6.29
4919-IKATY,1,Male,0,1,1,5,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Electronic check,84.5,453.75,15.125
4919-MOAVT,1,Male,0,0,1,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,69.65,220.1,7.336666666666667
4922-CVPDX,0,Female,0,1,0,26,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),73.5,1905.7,63.52333333333333
4923-ADWXJ,0,Female,0,0,0,25,1,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),65.8,1679.65,55.98833333333334
4925-LMHOK,1,Male,0,0,0,15,1,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Credit card (automatic),58.6,939.7,31.323333333333334
4926-UMJZD,0,Female,0,1,0,31,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.2,1498.55,49.95166666666667
4927-WWOOZ,0,Male,0,1,0,2,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,91.45,171.45,5.715
4929-BSTRX,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.55,53.55,1.785
4929-ROART,0,Male,0,0,0,18,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.25,969.85,32.32833333333333
4929-XIHVW,0,Male,1,1,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.5,181.65,6.055000000000001
4931-TRZWN,0,Female,0,0,0,13,1,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,71.95,923.85,30.795
4933-BSAIP,0,Female,0,1,0,40,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.1,780.1,26.003333333333334
4933-IKULF,0,Female,1,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.65,330.6,11.020000000000001
4936-YPJNK,0,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.9,199.45,6.6483333333333325
4937-QPZPO,0,Male,0,1,1,61,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,99.9,6241.35,208.04500000000002
4939-KYYPY,0,Male,0,0,0,27,1,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,59.45,1611.65,53.72166666666667
4940-KHCWD,0,Female,0,1,0,60,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),37.7,2288.7,76.28999999999999
4942-VZZOM,0,Male,0,1,0,64,1,Yes,DSL,Yes,No,No,No,Yes,No,One year,1,Credit card (automatic),66.15,4392.5,146.41666666666666
4945-RVMTE,0,Female,0,0,0,28,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),59.55,1646.45,54.88166666666667
4946-EDSEW,1,Female,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.25,180.3,6.010000000000001
4946-VTTND,0,Male,0,1,0,8,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,75.0,658.1,21.936666666666667
4947-DSMXK,0,Male,0,1,1,34,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),97.7,3410.0,113.66666666666667
4948-WBBKL,0,Female,1,0,0,36,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.9,2659.45,88.64833333333333
4950-BDEUX,0,Male,0,0,0,35,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,49.2,1701.65,56.72166666666667
4950-HKQTE,0,Female,0,0,0,22,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.25,605.9,20.196666666666665
4951-UKAAQ,1,Female,0,0,0,4,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,88.95,355.2,11.84
4952-YSOGZ,1,Female,0,1,1,4,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.95,381.3,12.71
4955-VCWBI,0,Female,0,1,1,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.0,817.95,27.265
4957-SREEC,0,Male,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.35,1458.1,48.60333333333333
4957-TIALW,0,Female,0,0,1,15,1,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),65.6,1010.0,33.666666666666664
4957-TREIR,0,Male,0,0,0,3,1,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),64.4,195.65,6.5216666666666665
